label_name,label,image_path,class,class_name
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/fin_id_96.jpg,4,fin
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/est_id_81_fake_1_124.jpg,3,est
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/est_id_20_fake_1_26.jpg,3,est
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/grc_passport_32.jpg,5,grc
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/grc_passport_47.jpg,5,grc
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/srb_passport_10_fake_2_106.jpg,8,srb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/aze_passport_71_fake_9_99.jpg,1,aze
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/fin_id_45.jpg,4,fin
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/svk_id_00.jpg,9,svk
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/rus_internalpassport_33_fake_6_99.jpg,7,rus
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/alb_id_28_fake_4_50.jpg,0,alb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/fin_id_84_fake_0_69.jpg,4,fin
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/alb_id_10_fake_4_113.jpg,0,alb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/fin_id_96_fake_0_99.jpg,4,fin
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/srb_passport_38_fake_2_65.jpg,8,srb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/rus_internalpassport_52_fake_6_110.jpg,7,rus
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/lva_passport_25_fake_3_54.jpg,6,lva
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/srb_passport_15_fake_2_86.jpg,8,srb
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/aze_passport_18.jpg,1,aze
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/lva_passport_48.jpg,6,lva
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/lva_passport_55.jpg,6,lva
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/grc_passport_08.jpg,5,grc
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/rus_internalpassport_35_fake_6_26.jpg,7,rus
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/fin_id_16_fake_0_99.jpg,4,fin
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/srb_passport_27.jpg,8,srb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/alb_id_39_fake_4_58.jpg,0,alb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/lva_passport_73_fake_3_192.jpg,6,lva
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/alb_id_94.jpg,0,alb
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/alb_id_41.jpg,0,alb
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/alb_id_26.jpg,0,alb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/srb_passport_13_fake_2_73.jpg,8,srb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/grc_passport_17_fake_8_48.jpg,5,grc
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/srb_passport_79_fake_2_29.jpg,8,srb
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/srb_passport_96.jpg,8,srb
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/est_id_43.jpg,3,est
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/grc_passport_07_fake_8_99.jpg,5,grc
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/rus_internalpassport_19.jpg,7,rus
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/esp_id_89_fake_7_70.jpg,2,esp
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/aze_passport_50.jpg,1,aze
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/lva_passport_40_fake_3_156.jpg,6,lva
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/esp_id_72_fake_7_97.jpg,2,esp
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/aze_passport_00_fake_9_60.jpg,1,aze
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/grc_passport_94.jpg,5,grc
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/lva_passport_39_fake_3_75.jpg,6,lva
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/fin_id_48_fake_0_112.jpg,4,fin
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/rus_internalpassport_84.jpg,7,rus
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/lva_passport_43.jpg,6,lva
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/svk_id_40_fake_5_152.jpg,9,svk
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/est_id_58_fake_1_22.jpg,3,est
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/est_id_17.jpg,3,est
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/lva_passport_31_fake_3_53.jpg,6,lva
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/aze_passport_26_fake_9_99.jpg,1,aze
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/est_id_84_fake_1_99.jpg,3,est
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/grc_passport_53_fake_8_34.jpg,5,grc
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/aze_passport_73_fake_9_45.jpg,1,aze
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/grc_passport_69_fake_8_167.jpg,5,grc
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/aze_passport_46.jpg,1,aze
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/grc_passport_81.jpg,5,grc
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/lva_passport_23_fake_3_99.jpg,6,lva
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/rus_internalpassport_22_fake_6_107.jpg,7,rus
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/rus_internalpassport_81.jpg,7,rus
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/alb_id_57_fake_4_99.jpg,0,alb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/alb_id_36_fake_4_99.jpg,0,alb
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/aze_passport_32.jpg,1,aze
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/est_id_33_fake_1_99.jpg,3,est
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/rus_internalpassport_94_fake_6_190.jpg,7,rus
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/esp_id_30_fake_7_130.jpg,2,esp
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/est_id_00.jpg,3,est
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/lva_passport_26_fake_3_73.jpg,6,lva
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/grc_passport_22_fake_8_10.jpg,5,grc
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/esp_id_49_fake_7_191.jpg,2,esp
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/aze_passport_55.jpg,1,aze
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/rus_internalpassport_47.jpg,7,rus
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/alb_id_53_fake_4_39.jpg,0,alb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/grc_passport_46_fake_8_149.jpg,5,grc
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/est_id_45_fake_1_143.jpg,3,est
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/grc_passport_22_fake_8_99.jpg,5,grc
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/svk_id_47_fake_5_44.jpg,9,svk
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/lva_passport_92_fake_3_97.jpg,6,lva
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/rus_internalpassport_42_fake_6_99.jpg,7,rus
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/lva_passport_38_fake_3_94.jpg,6,lva
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/lva_passport_44_fake_3_82.jpg,6,lva
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/rus_internalpassport_75.jpg,7,rus
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/fin_id_86_fake_0_190.jpg,4,fin
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/rus_internalpassport_62.jpg,7,rus
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/rus_internalpassport_45_fake_6_166.jpg,7,rus
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/alb_id_60_fake_4_40.jpg,0,alb
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/srb_passport_10.jpg,8,srb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/est_id_24_fake_1_146.jpg,3,est
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/alb_id_97_fake_4_73.jpg,0,alb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/est_id_48_fake_1_24.jpg,3,est
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/svk_id_89_fake_5_62.jpg,9,svk
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/fin_id_01_fake_0_99.jpg,4,fin
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/alb_id_25_fake_4_64.jpg,0,alb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/svk_id_51_fake_5_86.jpg,9,svk
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/alb_id_10_fake_4_115.jpg,0,alb
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/esp_id_89.jpg,2,esp
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/alb_id_02.jpg,0,alb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/aze_passport_38_fake_9_188.jpg,1,aze
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/est_id_89_fake_1_155.jpg,3,est
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/esp_id_28.jpg,2,esp
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/lva_passport_15_fake_3_165.jpg,6,lva
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/alb_id_33_fake_4_99.jpg,0,alb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/srb_passport_43_fake_2_185.jpg,8,srb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/lva_passport_06_fake_3_19.jpg,6,lva
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/fin_id_11_fake_0_77.jpg,4,fin
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/aze_passport_01.jpg,1,aze
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/aze_passport_82.jpg,1,aze
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/alb_id_12_fake_4_136.jpg,0,alb
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/rus_internalpassport_82.jpg,7,rus
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/esp_id_53_fake_7_35.jpg,2,esp
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/svk_id_71_fake_5_115.jpg,9,svk
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/lva_passport_41.jpg,6,lva
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/rus_internalpassport_33_fake_6_40.jpg,7,rus
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/srb_passport_97_fake_2_56.jpg,8,srb
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/alb_id_64.jpg,0,alb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/aze_passport_71_fake_9_64.jpg,1,aze
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/esp_id_76_fake_7_29.jpg,2,esp
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/svk_id_03.jpg,9,svk
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/svk_id_05.jpg,9,svk
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/srb_passport_15.jpg,8,srb
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/aze_passport_15.jpg,1,aze
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/rus_internalpassport_22_fake_6_96.jpg,7,rus
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/fin_id_40.jpg,4,fin
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/alb_id_12_fake_4_111.jpg,0,alb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/grc_passport_07_fake_8_165.jpg,5,grc
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/fin_id_16_fake_0_84.jpg,4,fin
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/lva_passport_24.jpg,6,lva
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/lva_passport_15_fake_3_90.jpg,6,lva
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/aze_passport_99_fake_9_22.jpg,1,aze
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/aze_passport_30.jpg,1,aze
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/est_id_57.jpg,3,est
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/esp_id_78_fake_7_166.jpg,2,esp
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/esp_id_49_fake_7_4.jpg,2,esp
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/grc_passport_30_fake_8_99.jpg,5,grc
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/grc_passport_32_fake_8_26.jpg,5,grc
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/aze_passport_18_fake_9_185.jpg,1,aze
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/esp_id_60.jpg,2,esp
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/srb_passport_97_fake_2_8.jpg,8,srb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/fin_id_84_fake_0_0.jpg,4,fin
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/est_id_36_fake_1_99.jpg,3,est
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/rus_internalpassport_42_fake_6_183.jpg,7,rus
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/srb_passport_26.jpg,8,srb
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/svk_id_72.jpg,9,svk
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/lva_passport_92_fake_3_117.jpg,6,lva
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/svk_id_28.jpg,9,svk
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/lva_passport_09_fake_3_146.jpg,6,lva
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/grc_passport_06_fake_8_158.jpg,5,grc
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/srb_passport_98.jpg,8,srb
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/aze_passport_80.jpg,1,aze
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/esp_id_55.jpg,2,esp
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/grc_passport_60_fake_8_168.jpg,5,grc
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/fin_id_00.jpg,4,fin
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/srb_passport_98_fake_2_19.jpg,8,srb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/esp_id_74_fake_7_99.jpg,2,esp
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/rus_internalpassport_38_fake_6_99.jpg,7,rus
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/est_id_37_fake_1_99.jpg,3,est
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/fin_id_89_fake_0_99.jpg,4,fin
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/srb_passport_90.jpg,8,srb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/grc_passport_65_fake_8_92.jpg,5,grc
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/fin_id_15.jpg,4,fin
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/lva_passport_91.jpg,6,lva
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/srb_passport_00_fake_2_37.jpg,8,srb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/lva_passport_37_fake_3_47.jpg,6,lva
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/grc_passport_53_fake_8_54.jpg,5,grc
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/lva_passport_96_fake_3_39.jpg,6,lva
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/fin_id_65.jpg,4,fin
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/alb_id_12_fake_4_148.jpg,0,alb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/rus_internalpassport_07_fake_6_172.jpg,7,rus
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/svk_id_37_fake_5_99.jpg,9,svk
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/srb_passport_30_fake_2_52.jpg,8,srb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/aze_passport_86_fake_9_0.jpg,1,aze
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/fin_id_78.jpg,4,fin
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/rus_internalpassport_01.jpg,7,rus
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/esp_id_10.jpg,2,esp
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/grc_passport_15_fake_8_4.jpg,5,grc
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/lva_passport_96.jpg,6,lva
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/esp_id_44.jpg,2,esp
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/lva_passport_51_fake_3_25.jpg,6,lva
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/lva_passport_73.jpg,6,lva
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/alb_id_93_fake_4_70.jpg,0,alb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/lva_passport_31_fake_3_127.jpg,6,lva
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/svk_id_49_fake_5_114.jpg,9,svk
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/est_id_30_fake_1_94.jpg,3,est
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/fin_id_72_fake_0_74.jpg,4,fin
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/alb_id_73_fake_4_99.jpg,0,alb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/est_id_38_fake_1_99.jpg,3,est
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/svk_id_89.jpg,9,svk
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/est_id_51.jpg,3,est
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/est_id_23_fake_1_181.jpg,3,est
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/rus_internalpassport_35.jpg,7,rus
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/est_id_85.jpg,3,est
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/est_id_39_fake_1_56.jpg,3,est
